측정 일시,측정소명,이산화질소,오존농도,이산화탄소,아황산가스,미세먼지,초미세먼지
2018-01-11,강남대로,0.04,0.01,0.6,0.004,43.0,17.0
2018-01-11,강동구,0.019,0.019,0.5,0.005,35.0,25.0
2018-01-11,강변북로,0.022,0.012,0.5,0.005,36.0,16.0
2018-01-11,강북구,0.01,0.028,0.4,0.005,28.0,17.0
2018-01-11,강서구,0.018,0.019,0.4,0.004,31.0,23.0
2018-01-11,공항대로,0.031,0.013,0.4,0.005,37.0,20.0
2018-01-11,관악구,0.02,0.017,0.3,0.006,30.0,22.0
2018-01-11,광진구,0.019,0.02,0.5,0.003,34.0,23.0
2018-01-11,구로구,0.013,0.013,0.5,0.006,37.0,27.0
2018-01-11,금천구,0.021,0.018,0.4,0.005,31.0,22.0
2018-01-11,노원구,0.014,0.023,0.4,0.006,34.0,22.0
2018-01-11,도봉구,0.01,0.021,0.4,0.004,33.0,23.0
2018-01-11,도산대로,0.023,0.011,0.6,0.005,41.0,23.0
2018-01-11,동대문구,0.018,0.02,0.5,0.006,37.0,23.0
2018-01-11,동작구,0.018,0.018,0.4,0.004,35.0,24.0
2018-01-11,동작대로,0.034,0.01,0.5,0.005,37.0,20.0
2018-01-11,마포구,0.018,0.019,0.5,0.005,31.0,23.0
2018-01-11,서대문구,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-01-11,서초구,0.015,0.018,0.4,0.006,36.0,25.0
2018-01-11,성동구,0.017,0.015,0.2,0.005,34.0,24.0
2018-01-11,성북구,0.016,0.02,0.4,0.005,32.0,23.0
2018-01-11,송파구,0.015,0.021,0.4,0.005,35.0,19.0
2018-01-11,신촌로,0.034,0.01,0.7,0.006,46.0,23.0
2018-01-11,양천구,0.019,0.014,0.5,0.003,30.0,24.0
2018-01-11,영등포구,0.019,0.015,0.6,0.007,38.0,26.0
2018-01-11,영등포로,0.033,0.011,0.4,0.005,40.0,17.0
2018-01-11,용산구,0.018,0.017,0.3,0.004,34.0,23.0
2018-01-11,은평구,0.018,0.022,0.5,0.004,37.0,25.0
2018-01-11,정릉로,0.031,0.014,0.5,0.005,43.0,23.0
2018-01-11,종로,0.017,0.02,0.4,0.003,26.0,18.0
2018-01-11,종로구,0.02,0.018,0.5,0.006,30.0,22.0
2018-01-11,중구,0.016,0.02,0.5,0.004,29.0,22.0
2018-01-11,중랑구,0.018,0.018,0.5,0.006,38.0,27.0
2018-01-11,천호대로,0.031,0.012,0.6,0.004,37.0,19.0
2018-01-11,청계천로,0.019,0.017,0.4,0.005,31.0,17.0
2018-01-11,한강대로,0.026,0.016,0.4,0.004,36.0,19.0
2018-01-11,홍릉로,0.029,0.014,0.5,0.007,38.0,24.0
2018-01-11,화랑로,0.024,0.013,0.5,0.005,31.0,16.0
2018-01-12,강남구,0.03,0.011,0.5,0.005,20.0,16.0
2018-01-12,강남대로,0.05,0.01,0.6,0.005,36.0,13.0
2018-01-12,강동구,0.035,0.013,0.5,0.004,26.0,17.0
2018-01-12,강변북로,0.03,0.011,0.5,0.005,29.0,12.0
2018-01-12,강북구,0.021,0.025,0.4,0.004,16.0,9.0
2018-01-12,강서구,0.03,0.017,0.4,0.004,27.0,19.0
2018-01-12,공항대로,0.046,0.011,0.5,0.005,34.0,14.0
2018-01-12,관악구,0.033,0.013,0.4,0.007,26.0,17.0
2018-01-12,광진구,0.031,0.017,0.5,0.004,24.0,15.0
2018-01-12,구로구,0.02,0.011,0.3,0.007,29.0,18.0
2018-01-12,금천구,0.049,0.014,0.5,0.005,27.0,19.0
2018-01-12,노원구,0.027,0.018,0.5,0.006,25.0,15.0
2018-01-12,도봉구,0.022,0.017,0.6,0.003,22.0,14.0
2018-01-12,도산대로,0.034,0.009,0.6,0.005,32.0,15.0
2018-01-12,동대문구,0.029,0.02,0.5,0.006,25.0,15.0
2018-01-12,동작구,0.031,0.014,0.4,0.003,27.0,16.0
2018-01-12,동작대로,0.047,0.008,0.5,0.005,31.0,14.0
2018-01-12,마포구,0.028,0.017,0.5,0.005,23.0,15.0
2018-01-12,서대문구,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-01-12,서초구,0.027,0.014,0.4,0.006,27.0,17.0
2018-01-12,성동구,0.026,0.013,0.5,0.004,24.0,16.0
2018-01-12,성북구,0.03,0.016,0.5,0.005,23.0,15.0
2018-01-12,송파구,0.026,0.017,0.5,0.005,25.0,14.0
2018-01-12,신촌로,0.045,0.01,0.8,0.006,37.0,15.0
2018-01-12,양천구,0.03,0.012,0.5,0.004,24.0,16.0
2018-01-12,영등포구,0.028,0.014,0.6,0.007,28.0,19.0
2018-01-12,영등포로,0.041,0.011,0.4,0.005,33.0,14.0
2018-01-12,용산구,0.029,0.015,0.3,0.004,22.0,12.0
2018-01-12,은평구,0.026,0.022,0.5,0.004,24.0,15.0
2018-01-12,정릉로,0.046,0.011,0.6,0.005,34.0,14.0
2018-01-12,종로,0.028,0.017,0.4,0.003,17.0,11.0
2018-01-12,종로구,0.03,0.017,0.5,0.006,21.0,14.0
2018-01-12,중구,0.026,0.018,0.5,0.003,20.0,14.0
2018-01-12,중랑구,0.033,0.013,0.5,0.006,28.0,16.0
2018-01-12,천호대로,0.041,0.011,0.6,0.004,31.0,15.0
2018-01-12,청계천로,0.032,0.015,0.4,0.005,23.0,10.0
2018-01-12,한강대로,0.036,0.015,0.5,0.004,29.0,14.0
2018-01-12,홍릉로,0.035,0.014,0.5,0.006,28.0,17.0
2018-01-12,화랑로,0.032,0.011,0.5,0.005,24.0,13.0
2018-01-13,강남구,0.049,0.002,0.7,0.005,44.0,43.0
2018-01-13,강남대로,0.068,0.003,0.9,0.005,59.0,31.0
2018-01-13,강동구,0.051,0.003,0.7,0.005,50.0,39.0
2018-01-13,강변북로,0.041,0.004,0.8,0.005,46.0,25.0
2018-01-13,강북구,0.055,0.003,0.9,0.005,54.0,34.0
2018-01-13,강서구,0.059,0.003,0.8,0.004,58.0,45.0
2018-01-13,공항대로,0.065,0.002,0.9,0.006,67.0,44.0
2018-01-13,관악구,0.055,0.003,0.7,0.007,52.0,44.0
2018-01-13,광진구,0.049,0.004,0.7,0.004,54.0,36.0
2018-01-13,구로구,0.032,0.003,0.5,0.007,54.0,41.0
2018-01-13,금천구,0.052,0.003,0.8,0.005,52.0,42.0
2018-01-13,노원구,0.051,0.003,0.9,0.007,54.0,37.0
2018-01-13,도봉구,0.051,0.004,0.9,0.006,52.0,37.0
2018-01-13,도산대로,0.053,0.002,1.1,0.006,57.0,34.0
2018-01-13,동대문구,0.06,0.003,0.7,0.006,59.0,35.0
2018-01-13,동작구,0.053,0.003,0.7,0.004,54.0,45.0
2018-01-13,동작대로,0.059,0.002,0.8,0.005,57.0,38.0
2018-01-13,마포구,0.054,0.002,0.9,0.005,56.0,41.0
2018-01-13,서대문구,0.047,0.003,1.1,0.004,93.0,10.0
2018-01-13,서초구,0.043,0.003,0.7,0.006,57.0,43.0
2018-01-13,성동구,0.044,0.003,0.7,0.006,51.0,39.0
2018-01-13,성북구,0.052,0.003,0.9,0.006,53.0,39.0
2018-01-13,송파구,0.044,0.004,0.7,0.005,48.0,25.0
2018-01-13,신촌로,0.058,0.003,1.1,0.008,60.0,40.0
2018-01-13,양천구,0.053,0.002,0.9,0.004,51.0,41.0
2018-01-13,영등포구,0.043,0.005,0.7,0.007,53.0,42.0
2018-01-13,영등포로,0.059,0.002,0.8,0.006,69.0,41.0
2018-01-13,용산구,0.048,0.003,0.5,0.005,51.0,35.0
2018-01-13,은평구,0.053,0.005,0.9,0.005,51.0,37.0
2018-01-13,정릉로,0.053,0.003,0.8,0.006,64.0,41.0
2018-01-13,종로,0.057,0.003,1.0,0.004,44.0,37.0
2018-01-13,종로구,0.055,0.003,0.9,0.006,48.0,37.0
2018-01-13,중구,0.053,0.003,0.9,0.005,54.0,40.0
2018-01-13,중랑구,0.047,0.003,0.7,0.006,53.0,36.0
2018-01-13,천호대로,0.055,0.002,0.9,0.005,61.0,32.0
2018-01-13,청계천로,0.06,0.003,0.7,0.006,52.0,37.0
2018-01-13,한강대로,0.058,0.003,0.7,0.005,60.0,33.0
2018-01-13,홍릉로,0.055,0.002,0.7,0.007,54.0,41.0
2018-01-13,화랑로,0.044,0.003,0.9,0.005,49.0,27.0
2018-01-14,강남구,0.037,0.007,0.6,0.006,63.0,58.0
2018-01-14,강남대로,0.056,0.007,0.8,0.005,75.0,38.0
2018-01-14,강동구,0.041,0.01,0.8,0.005,70.0,55.0
2018-01-14,강변북로,0.039,0.006,0.8,0.005,60.0,33.0
2018-01-14,강북구,0.044,0.008,0.9,0.006,74.0,49.0
2018-01-14,강서구,0.047,0.009,0.7,0.004,71.0,58.0
2018-01-14,공항대로,0.048,0.007,0.8,0.006,77.0,58.0
2018-01-14,관악구,0.043,0.011,0.7,0.008,63.0,56.0
2018-01-14,광진구,0.041,0.011,0.7,0.004,74.0,52.0
2018-01-14,구로구,0.027,0.009,0.4,0.007,69.0,53.0
2018-01-14,금천구,0.039,0.015,0.8,0.004,68.0,55.0
2018-01-14,노원구,0.047,0.008,1.0,0.007,77.0,57.0
2018-01-14,도봉구,0.047,0.009,0.9,0.007,72.0,48.0
2018-01-14,도산대로,0.043,0.006,0.9,0.006,72.0,43.0
2018-01-14,동대문구,0.049,0.008,0.6,0.006,76.0,49.0
2018-01-14,동작구,0.043,0.013,0.7,0.004,70.0,61.0
2018-01-14,동작대로,0.052,0.006,0.8,0.005,73.0,51.0
2018-01-14,마포구,0.04,0.01,0.8,0.005,70.0,53.0
2018-01-14,서대문구,0.037,0.013,0.5,0.004,75.0,36.0
2018-01-14,서초구,0.032,0.012,0.7,0.006,75.0,53.0
2018-01-14,성동구,0.036,0.007,0.7,0.006,66.0,52.0
2018-01-14,성북구,0.045,0.006,0.9,0.006,68.0,55.0
2018-01-14,송파구,0.034,0.013,0.8,0.005,65.0,37.0
2018-01-14,신촌로,0.05,0.007,0.9,0.006,76.0,51.0
2018-01-14,양천구,0.042,0.008,0.8,-1.0,66.0,57.0
2018-01-14,영등포구,0.034,0.01,0.7,0.007,69.0,52.0
2018-01-14,영등포로,0.053,0.006,0.7,0.006,93.0,52.0
2018-01-14,용산구,0.04,0.008,0.5,0.005,68.0,57.0
2018-01-14,은평구,0.034,0.018,0.7,0.004,61.0,46.0
2018-01-14,정릉로,0.046,0.005,0.9,0.006,81.0,51.0
2018-01-14,종로,0.05,0.006,0.9,0.004,60.0,52.0
2018-01-14,종로구,0.045,0.008,0.9,0.006,64.0,50.0
2018-01-14,중구,0.044,0.008,0.8,0.005,67.0,54.0
2018-01-14,중랑구,0.038,0.011,0.7,0.006,72.0,51.0
2018-01-14,천호대로,0.049,0.007,0.8,0.005,83.0,43.0
2018-01-14,청계천로,0.05,0.005,0.7,0.007,69.0,54.0
2018-01-14,한강대로,0.044,0.009,0.6,0.005,80.0,44.0
2018-01-14,홍릉로,0.047,0.006,0.6,0.007,73.0,58.0
2018-01-14,화랑로,0.042,0.005,0.9,0.005,68.0,39.0
2018-01-15,강남구,0.048,0.008,0.7,0.007,62.0,51.0
2018-01-15,강남대로,0.062,0.006,0.9,0.006,76.0,33.0
2018-01-15,강동구,0.058,0.008,0.9,0.005,67.0,47.0
2018-01-15,강변북로,0.055,0.005,0.9,0.006,68.0,33.0
2018-01-15,강북구,0.043,0.019,0.7,0.008,59.0,36.0
2018-01-15,강서구,0.05,0.014,0.8,0.005,75.0,57.0
2018-01-15,공항대로,0.062,0.007,0.8,0.008,84.0,56.0
2018-01-15,관악구,0.048,0.013,0.6,0.009,70.0,56.0
2018-01-15,광진구,0.055,0.01,0.8,0.005,72.0,45.0
2018-01-15,구로구,0.031,0.01,0.4,0.009,79.0,56.0
2018-01-15,금천구,0.045,0.015,0.7,0.006,69.0,49.0
2018-01-15,노원구,0.051,0.014,0.9,0.008,64.0,42.0
2018-01-15,도봉구,0.047,0.017,0.9,0.006,67.0,44.0
2018-01-15,도산대로,0.054,0.007,0.9,0.007,76.0,41.0
2018-01-15,동대문구,0.06,0.01,0.7,0.008,77.0,48.0
2018-01-15,동작구,0.044,0.017,0.6,0.005,66.0,49.0
2018-01-15,동작대로,0.062,0.008,0.8,0.006,69.0,42.0
2018-01-15,마포구,0.046,0.012,0.8,0.006,75.0,51.0
2018-01-15,서대문구,0.043,0.014,0.7,0.004,83.0,42.0
2018-01-15,서초구,0.04,0.012,0.6,0.007,74.0,49.0
2018-01-15,성동구,0.047,0.006,0.7,0.007,70.0,52.0
2018-01-15,성북구,0.052,0.01,1.0,0.007,54.0,50.0
2018-01-15,송파구,0.045,0.011,0.8,0.005,62.0,44.0
2018-01-15,신촌로,0.065,0.006,1.2,0.008,93.0,51.0
2018-01-15,양천구,0.046,0.011,0.8,0.006,67.0,52.0
2018-01-15,영등포구,0.04,0.01,0.7,0.008,74.0,53.0
2018-01-15,영등포로,0.064,0.006,0.7,0.008,95.0,46.0
2018-01-15,용산구,0.046,0.009,0.5,0.006,67.0,52.0
2018-01-15,은평구,0.049,0.017,0.8,0.005,64.0,44.0
2018-01-15,정릉로,0.053,0.006,1.0,0.007,83.0,51.0
2018-01-15,종로,0.052,0.01,0.9,0.005,59.0,42.0
2018-01-15,종로구,0.053,0.011,0.9,0.007,63.0,45.0
2018-01-15,중구,0.051,0.011,0.8,0.005,63.0,45.0
2018-01-15,중랑구,0.053,0.01,0.8,0.007,71.0,46.0
2018-01-15,천호대로,0.065,0.006,0.9,0.006,85.0,37.0
2018-01-15,청계천로,0.06,0.008,0.9,0.009,70.0,52.0
2018-01-15,한강대로,0.057,0.009,0.7,0.007,85.0,41.0
2018-01-15,홍릉로,0.064,0.006,0.9,0.01,79.0,58.0
2018-01-15,화랑로,0.048,0.007,0.8,0.006,60.0,31.0
2018-01-16,강남구,0.066,0.003,1.1,0.008,89.0,78.0
2018-01-16,강남대로,0.088,0.003,1.5,0.008,133.0,63.0
2018-01-16,강동구,0.06,0.005,1.1,0.006,109.0,83.0
2018-01-16,강변북로,0.055,0.004,1.2,0.006,97.0,49.0
2018-01-16,강북구,0.072,0.004,1.1,0.008,111.0,72.0
2018-01-16,강서구,0.08,0.003,1.4,0.006,118.0,96.0
2018-01-16,공항대로,0.084,0.002,1.3,0.008,137.0,106.0
2018-01-16,관악구,0.079,0.003,1.2,0.009,109.0,97.0
2018-01-16,광진구,0.064,0.007,1.2,0.006,108.0,74.0
2018-01-16,구로구,0.046,0.003,0.5,0.01,133.0,99.0
2018-01-16,금천구,0.073,0.002,1.3,0.007,117.0,92.0
2018-01-16,노원구,0.07,0.004,1.3,0.009,114.0,81.0
2018-01-16,도봉구,0.07,0.005,1.2,0.008,125.0,85.0
2018-01-16,도산대로,0.076,0.002,1.5,0.007,124.0,67.0
2018-01-16,동대문구,0.078,0.004,0.9,0.009,123.0,75.0
2018-01-16,동작구,0.081,0.004,1.4,0.007,117.0,103.0
2018-01-16,동작대로,0.087,0.002,1.4,0.007,131.0,83.0
2018-01-16,마포구,0.075,0.004,1.5,0.007,116.0,86.0
2018-01-16,서대문구,0.072,0.005,1.3,0.005,137.0,75.0
2018-01-16,서초구,0.061,0.003,1.2,0.007,127.0,90.0
2018-01-16,성동구,0.059,0.003,0.8,0.008,108.0,84.0
2018-01-16,성북구,0.066,0.004,1.2,0.007,118.0,85.0
2018-01-16,송파구,0.056,0.004,1.1,0.007,104.0,72.0
2018-01-16,신촌로,0.083,0.004,1.7,0.009,135.0,78.0
2018-01-16,양천구,0.076,0.003,1.5,0.007,112.0,97.0
2018-01-16,영등포구,0.062,0.005,0.9,0.009,122.0,89.0
2018-01-16,영등포로,0.089,0.003,1.3,0.009,149.0,71.0
2018-01-16,용산구,0.065,0.003,0.8,0.007,100.0,88.0
2018-01-16,은평구,0.089,0.006,1.2,0.006,107.0,81.0
2018-01-16,정릉로,0.059,0.004,1.2,0.008,127.0,80.0
2018-01-16,종로,0.077,0.003,1.5,0.006,95.0,68.0
2018-01-16,종로구,0.074,0.004,1.5,0.008,97.0,74.0
2018-01-16,중구,0.074,0.004,1.4,0.007,99.0,76.0
2018-01-16,중랑구,0.065,0.005,1.0,0.008,115.0,80.0
2018-01-16,천호대로,0.071,0.003,1.1,0.007,120.0,55.0
2018-01-16,청계천로,0.08,0.003,1.3,0.01,105.0,87.0
2018-01-16,한강대로,0.081,0.004,1.1,0.008,129.0,66.0
2018-01-16,홍릉로,0.073,0.003,1.0,0.009,107.0,84.0
2018-01-16,화랑로,0.057,0.004,1.2,0.006,98.0,50.0
2018-01-17,강남구,0.06,0.004,0.9,0.008,100.0,89.0
2018-01-17,강남대로,0.08,0.004,1.2,0.006,126.0,64.0
2018-01-17,강동구,0.06,0.005,1.0,0.006,119.0,96.0
2018-01-17,강변북로,0.055,0.004,1.1,0.006,107.0,57.0
2018-01-17,강북구,0.049,0.016,0.8,0.008,101.0,69.0
2018-01-17,강서구,0.054,0.009,0.9,0.005,99.0,84.0
2018-01-17,공항대로,0.064,0.005,0.8,0.008,104.0,81.0
2018-01-17,관악구,0.062,0.006,0.9,0.008,108.0,102.0
2018-01-17,광진구,0.066,0.005,1.0,0.005,119.0,86.0
2018-01-17,구로구,0.039,0.004,0.8,0.008,124.0,95.0
2018-01-17,금천구,0.062,0.007,1.1,0.006,110.0,89.0
2018-01-17,노원구,0.054,0.009,1.0,0.003,106.0,79.0
2018-01-17,도봉구,0.05,0.015,1.0,0.006,113.0,81.0
2018-01-17,도산대로,0.062,0.003,1.1,0.007,119.0,70.0
2018-01-17,동대문구,0.058,0.008,0.7,0.008,126.0,78.0
2018-01-17,동작구,0.063,0.009,1.0,0.006,115.0,106.0
2018-01-17,동작대로,0.069,0.004,1.1,0.007,133.0,88.0
2018-01-17,마포구,0.06,0.005,1.2,0.006,122.0,93.0
2018-01-17,서대문구,0.057,0.008,1.1,0.004,134.0,77.0
2018-01-17,서초구,0.052,0.005,0.9,0.007,129.0,92.0
2018-01-17,성동구,0.051,0.004,0.7,0.008,114.0,94.0
2018-01-17,성북구,0.049,0.009,0.8,0.007,109.0,90.0
2018-01-17,송파구,0.057,0.006,1.0,0.006,123.0,89.0
2018-01-17,신촌로,0.074,0.004,1.5,0.008,143.0,89.0
2018-01-17,양천구,0.055,0.004,1.0,0.006,98.0,90.0
2018-01-17,영등포구,0.048,0.005,0.7,0.008,121.0,101.0
2018-01-17,영등포로,0.075,0.003,1.1,0.009,154.0,76.0
2018-01-17,용산구,0.053,0.005,0.6,0.007,111.0,95.0
2018-01-17,은평구,0.068,0.012,1.1,0.005,102.0,86.0
2018-01-17,정릉로,0.048,0.005,0.9,0.007,127.0,79.0
2018-01-17,종로,0.057,0.009,1.1,0.005,96.0,69.0
2018-01-17,종로구,0.057,0.009,1.1,0.008,99.0,78.0
2018-01-17,중구,0.058,0.008,1.0,0.006,96.0,78.0
2018-01-17,중랑구,0.055,0.008,0.8,0.007,116.0,89.0
2018-01-17,천호대로,0.07,0.003,1.1,0.006,130.0,66.0
2018-01-17,청계천로,0.064,0.006,0.9,0.009,103.0,91.0
2018-01-17,한강대로,0.066,0.006,0.9,0.007,130.0,70.0
2018-01-17,홍릉로,0.06,0.006,0.9,0.008,113.0,91.0
2018-01-17,화랑로,0.049,0.006,0.9,0.005,97.0,49.0
2018-01-18,강남구,0.04,0.01,0.8,0.007,75.0,60.0
2018-01-18,강남대로,0.064,0.005,1.0,0.005,99.0,43.0
2018-01-18,강동구,0.044,0.013,0.8,0.005,94.0,65.0
2018-01-18,강변북로,0.043,0.008,0.9,0.007,91.0,37.0
2018-01-18,강북구,0.029,0.026,0.7,0.006,85.0,50.0
2018-01-18,강서구,0.042,0.014,0.8,0.005,77.0,61.0
2018-01-18,공항대로,0.053,0.007,0.7,0.006,92.0,60.0
2018-01-18,관악구,0.039,0.013,0.6,0.008,75.0,63.0
2018-01-18,광진구,0.043,0.016,0.8,0.004,88.0,55.0
2018-01-18,구로구,0.029,0.009,0.8,0.008,94.0,65.0
2018-01-18,금천구,0.041,0.013,0.7,0.005,82.0,58.0
2018-01-18,노원구,0.037,0.019,0.8,0.007,84.0,54.0
2018-01-18,도봉구,0.033,0.024,0.7,0.004,94.0,59.0
2018-01-18,도산대로,0.044,0.008,0.8,0.006,98.0,51.0
2018-01-18,동대문구,0.04,0.015,0.6,0.007,98.0,54.0
2018-01-18,동작구,0.039,0.018,0.7,0.005,82.0,66.0
2018-01-18,동작대로,0.055,0.007,0.8,0.006,97.0,53.0
2018-01-18,마포구,0.041,0.011,0.8,0.006,92.0,63.0
2018-01-18,서대문구,0.04,0.013,0.9,0.003,100.0,58.0
2018-01-18,서초구,0.034,0.012,0.7,0.007,100.0,64.0
2018-01-18,성동구,0.036,0.01,0.5,0.006,90.0,61.0
2018-01-18,성북구,0.036,0.015,0.6,0.006,88.0,60.0
2018-01-18,송파구,0.037,0.015,0.7,0.005,99.0,57.0
2018-01-18,신촌로,0.057,0.006,1.1,0.008,109.0,60.0
2018-01-18,양천구,0.041,0.01,0.8,0.006,77.0,60.0
2018-01-18,영등포구,0.038,0.009,0.6,0.008,95.0,66.0
2018-01-18,영등포로,0.056,0.006,0.7,0.007,108.0,45.0
2018-01-18,용산구,0.04,0.011,0.5,0.006,85.0,66.0
2018-01-18,은평구,0.055,0.015,0.9,0.005,94.0,65.0
2018-01-18,정릉로,0.05,0.009,0.8,0.007,106.0,53.0
2018-01-18,종로,0.037,0.016,0.8,0.005,74.0,51.0
2018-01-18,종로구,0.04,0.014,0.9,0.007,80.0,56.0
2018-01-18,중구,0.039,0.016,0.8,0.005,78.0,56.0
2018-01-18,중랑구,0.042,0.013,0.8,0.006,98.0,62.0
2018-01-18,천호대로,0.061,0.006,0.9,0.006,104.0,46.0
2018-01-18,청계천로,0.044,0.012,0.7,0.008,83.0,61.0
2018-01-18,한강대로,0.047,0.011,0.7,0.006,93.0,47.0
2018-01-18,홍릉로,0.048,0.01,0.8,0.008,87.0,60.0
2018-01-18,화랑로,0.041,0.009,0.9,0.005,84.0,37.0
2018-01-19,강남구,0.041,0.01,0.6,0.006,48.0,30.0
2018-01-19,강남대로,0.067,0.007,0.9,0.006,74.0,25.0
2018-01-19,강동구,0.041,0.015,0.7,0.006,70.0,34.0
2018-01-19,강변북로,0.039,0.01,0.7,0.007,67.0,19.0
2018-01-19,강북구,0.028,0.027,0.6,0.005,52.0,23.0
2018-01-19,강서구,0.042,0.015,0.6,0.005,52.0,30.0
2018-01-19,공항대로,0.058,0.008,0.7,0.007,73.0,32.0
2018-01-19,관악구,0.04,0.015,0.5,0.008,53.0,31.0
2018-01-19,광진구,0.038,0.018,0.7,0.004,61.0,30.0
2018-01-19,구로구,0.028,0.01,0.7,0.007,66.0,32.0
2018-01-19,금천구,0.04,0.016,0.6,0.005,56.0,30.0
2018-01-19,노원구,0.031,0.023,0.7,0.007,57.0,27.0
2018-01-19,도봉구,0.034,0.021,0.7,0.005,62.0,27.0
2018-01-19,도산대로,0.044,0.009,0.7,0.006,70.0,26.0
2018-01-19,동대문구,0.042,0.016,0.6,0.007,65.0,25.0
2018-01-19,동작구,0.039,0.017,0.6,0.005,57.0,30.0
2018-01-19,동작대로,0.055,0.008,0.7,0.006,66.0,26.0
2018-01-19,마포구,0.037,0.015,0.7,0.005,56.0,29.0
2018-01-19,서대문구,0.037,0.015,0.7,0.003,65.0,27.0
2018-01-19,서초구,0.033,0.014,0.5,0.006,65.0,30.0
2018-01-19,성동구,0.034,0.012,0.4,0.006,64.0,28.0
2018-01-19,성북구,0.036,0.016,0.5,0.006,60.0,26.0
2018-01-19,송파구,0.034,0.017,0.5,0.006,76.0,29.0
2018-01-19,신촌로,0.053,0.008,1.0,0.007,77.0,30.0
2018-01-19,양천구,0.04,0.011,0.7,0.005,50.0,27.0
2018-01-19,영등포구,0.035,0.012,0.6,0.007,67.0,31.0
2018-01-19,영등포로,0.055,0.009,0.6,0.007,71.0,22.0
2018-01-19,용산구,0.037,0.013,0.4,0.005,53.0,27.0
2018-01-19,은평구,0.044,0.021,0.7,0.004,59.0,28.0
2018-01-19,정릉로,0.052,0.01,0.7,0.006,81.0,25.0
2018-01-19,종로,0.037,0.017,0.7,0.004,44.0,25.0
2018-01-19,종로구,0.038,0.016,0.7,0.007,51.0,28.0
2018-01-19,중구,0.035,0.018,0.6,0.004,49.0,26.0
2018-01-19,중랑구,0.034,0.017,0.7,0.006,67.0,30.0
2018-01-19,천호대로,0.057,0.008,0.8,0.006,77.0,26.0
2018-01-19,청계천로,0.045,0.014,0.6,0.007,53.0,26.0
2018-01-19,한강대로,0.044,0.014,0.6,0.005,67.0,24.0
2018-01-19,홍릉로,0.046,0.012,0.6,0.008,62.0,31.0
2018-01-19,화랑로,0.039,0.01,0.8,0.005,62.0,23.0
2018-01-20,강남구,0.048,0.009,0.9,0.008,81.0,58.0
2018-01-20,강남대로,0.071,0.006,1.1,0.007,116.0,50.0
2018-01-20,강동구,0.051,0.012,1.0,0.006,106.0,63.0
2018-01-20,강변북로,0.047,0.007,1.0,0.008,101.0,38.0
2018-01-20,강북구,0.051,0.018,0.9,0.007,96.0,52.0
2018-01-20,강서구,0.047,0.015,0.9,0.007,100.0,68.0
2018-01-20,공항대로,0.055,0.009,0.8,0.008,112.0,69.0
2018-01-20,관악구,0.048,0.013,0.8,0.009,92.0,71.0
2018-01-20,광진구,0.051,0.014,1.1,0.005,101.0,57.0
2018-01-20,구로구,0.031,0.01,1.0,0.01,112.0,71.0
2018-01-20,금천구,0.049,0.012,0.9,0.007,100.0,66.0
2018-01-20,노원구,0.048,0.015,1.0,0.008,89.0,53.0
2018-01-20,도봉구,0.049,0.017,1.1,0.006,106.0,61.0
2018-01-20,도산대로,0.053,0.008,1.1,0.007,116.0,53.0
2018-01-20,동대문구,0.056,0.012,0.7,0.009,110.0,56.0
2018-01-20,동작구,0.048,0.015,0.9,0.007,101.0,74.0
2018-01-20,동작대로,0.06,0.007,1.0,0.007,111.0,57.0
2018-01-20,마포구,0.047,0.013,0.9,0.007,101.0,65.0
2018-01-20,서대문구,0.047,0.013,1.1,0.004,116.0,62.0
2018-01-20,서초구,0.04,0.014,0.8,0.008,116.0,66.0
2018-01-20,성동구,0.042,0.01,0.5,0.007,104.0,62.0
2018-01-20,성북구,0.049,0.014,0.9,0.008,103.0,65.0
2018-01-20,송파구,0.043,0.014,0.9,0.007,120.0,64.0
2018-01-20,신촌로,0.061,0.006,1.3,0.008,125.0,60.0
2018-01-20,양천구,0.045,0.011,0.9,0.008,93.0,66.0
2018-01-20,영등포구,0.04,0.012,0.7,0.011,117.0,69.0
2018-01-20,영등포로,0.066,0.006,0.9,0.009,130.0,50.0
2018-01-20,용산구,0.046,0.012,0.6,0.007,93.0,65.0
2018-01-20,은평구,0.061,0.017,1.0,0.006,107.0,65.0
2018-01-20,정릉로,0.058,0.008,1.0,0.008,116.0,56.0
2018-01-20,종로,0.053,0.013,1.1,0.005,76.0,49.0
2018-01-20,종로구,0.053,0.013,1.1,0.009,86.0,56.0
2018-01-20,중구,0.047,0.015,0.9,0.006,85.0,56.0
2018-01-20,중랑구,0.051,0.012,1.0,0.007,109.0,63.0
2018-01-20,천호대로,0.063,0.008,1.1,0.007,102.0,45.0
2018-01-20,청계천로,0.061,0.011,0.9,0.009,90.0,63.0
2018-01-20,한강대로,0.056,0.011,0.8,0.007,117.0,50.0
2018-01-20,홍릉로,0.061,0.008,0.9,0.009,95.0,63.0
2018-01-20,화랑로,0.045,0.008,1.0,0.006,95.0,42.0
2018-01-21,강남구,0.041,0.009,0.7,0.006,53.0,38.0
2018-01-21,강남대로,0.065,0.005,1.2,0.006,90.0,33.0
2018-01-21,강동구,0.04,0.013,0.8,0.005,78.0,44.0
2018-01-21,강변북로,0.04,0.007,0.8,0.006,71.0,22.0
